id_patrimostat,region_excel,nom_musee_excel,ville_excel,type_frequentation,annee,total_frequentation
1803306,CENTRE-VAL DE LOIRE,Musée des Meilleurs Ouvriers de France,BOURGES,Totale,2004,22516.0
1805701,CENTRE-VAL DE LOIRE,Musée Emile Chénon,CHATEAUMEILLANT,Totale,2004,
1814101,CENTRE-VAL DE LOIRE,Musée du Château Charles VII,MEHUN-SUR-YEVRE,Totale,2004,9913.0
1819701,CENTRE-VAL DE LOIRE,Musée Saint-Vic,SAINT-AMAND-MONTROND,Totale,2004,5607.0
1827901,CENTRE-VAL DE LOIRE,Musée Municipal,VIERZON,Totale,2004,1989.0
2805101,CENTRE-VAL DE LOIRE,Musée Bonnevallais,BONNEVAL,Totale,2004,
2808502,CENTRE-VAL DE LOIRE,Muséum des Sciences Naturelles et de Préhistoire,CHARTRES,Totale,2004,11748.0
2808503,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts,CHARTRES,Totale,2004,14373.0
2808504,CENTRE-VAL DE LOIRE,Conservatoire du Machinisme et des Pratiques Agricoles,CHARTRES-MAINVILLIERS,Totale,2004,51000.0
2808801,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts et d'Histoire Naturelle,CHATEAUDUN,Totale,2004,9385.0
2813401,CENTRE-VAL DE LOIRE,Musée d'Art et d'Histoire Marcel Dessal,DREUX,Totale,2004,4866.0
2819601,CENTRE-VAL DE LOIRE,Musée Marcel Proust,ILLIERS-COMBRAY,Totale,2004,4238.0
2828001,CENTRE-VAL DE LOIRE,Musée du Château Saint-Jean,NOGENT-LE-ROTROU,Totale,2004,19473.0
2836301,CENTRE-VAL DE LOIRE,Musée Farcot,SAINVILLE,Totale,2004,
3600601,CENTRE-VAL DE LOIRE,Musée de la Chemiserie et de l'Elégance Masculine,ARGENTON-SUR-CREUSE,Totale,2004,8478.0
3601001,CENTRE-VAL DE LOIRE,Château Musée,AZAY-LE-FERRON,Totale,2004,8144.0
3601801,CENTRE-VAL DE LOIRE,Musée Ornithologique (Ecomusée de la Brenne),LE BLANC,Totale,2004,5280.0
3604401,CENTRE-VAL DE LOIRE,Musées de Châteauroux - Hôtel Bertrand,CHATEAUROUX,Totale,2004,11858.0
3604601,CENTRE-VAL DE LOIRE,Musée George Sand et de la Vallée Noire,LA CHATRE,Totale,2004,12459.0
3608801,CENTRE-VAL DE LOIRE,Musée de l'Hospice Saint-Roch,ISSOUDUN,Totale,2004,13258.0
3609201,CENTRE-VAL DE LOIRE,Musée de Géologie Régionale,LANGE,Totale,2004,
3620001,CENTRE-VAL DE LOIRE,Musée Archéologique d'Argentomagus,SAINT-MARCEL,Totale,2004,21400.0
3700301,CENTRE-VAL DE LOIRE,Musée Hôtel Morin,AMBOISE,Totale,2004,4672.0
3700302,CENTRE-VAL DE LOIRE,Musée de la poste,AMBOISE,Totale,2004,
3707201,CENTRE-VAL DE LOIRE,"Le Carroi, Musée d’Arts et d’Histoire",CHINON,Totale,2004,3250.0
3711301,CENTRE-VAL DE LOIRE,Musée de Préhistoire du Grand Pressigny,LE GRAND PRESSIGNY,Totale,2004,13784.0
3711501,CENTRE-VAL DE LOIRE,"""Maison Musée"" René Descartes",DESCARTES,Totale,2004,659.0
3713201,CENTRE-VAL DE LOIRE,Musée Lansyer,LOCHES,Totale,2004,4519.0
3713202,CENTRE-VAL DE LOIRE,Musée du Terroir,LOCHES,Totale,2004,
3719601,CENTRE-VAL DE LOIRE,Musée de l'Hôtel de Ville,RICHELIEU,Totale,2004,1080.0
3720501,CENTRE-VAL DE LOIRE,Musée Balzac,SACHE,Totale,2004,26583.0
3722601,CENTRE-VAL DE LOIRE,Musée Municipal,SAINTE-MAURE-DE-TOURAINE,Totale,2004,783.0
3724101,CENTRE-VAL DE LOIRE,Musée du Savignéen,SAVIGNE-SUR-LATHAN,Totale,2004,1264.0
3724201,CENTRE-VAL DE LOIRE,Ecomusée du Véron,SAVIGNY-EN-VERON,Totale,2004,3414.0
3724801,CENTRE-VAL DE LOIRE,Musée François Rabelais,SEUILLY,Totale,2004,13057.0
3726101,CENTRE-VAL DE LOIRE,Muséum d'Histoire Naturelle,TOURS,Totale,2004,20756.0
3726102,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts,TOURS,Totale,2004,45137.0
3726103,CENTRE-VAL DE LOIRE,Musée de l'Hôtel Goüin,TOURS,Totale,2004,10585.0
3726104,CENTRE-VAL DE LOIRE,Musée des Vins de Touraine,TOURS,Totale,2004,4532.0
3726105,CENTRE-VAL DE LOIRE,Musée du Compagnonnage,TOURS,Totale,2004,56942.0
3728201,CENTRE-VAL DE LOIRE,Musée de Minerve,YZEURES-SUR-CREUSE,Totale,2004,2300.0
4101801,CENTRE-VAL DE LOIRE,Château Musées de Blois,BLOIS,Totale,2004,259266.0
4101804,CENTRE-VAL DE LOIRE,Maison de la Magie,BLOIS,Totale,2004,65637.0
4101805,CENTRE-VAL DE LOIRE,Muséum d'Histoire Naturelle,BLOIS,Totale,2004,12276.0
4113601,CENTRE-VAL DE LOIRE,Musée de la Corbillière,MER,Totale,2004,1116.0
4115801,CENTRE-VAL DE LOIRE,Atelier Musée Louis Leygue,NAVEIL,Totale,2004,
4119401,CENTRE-VAL DE LOIRE,Musée de Sologne,ROMORANTIN-LANTHENAY Cedex,Totale,2004,13164.0
4125801,CENTRE-VAL DE LOIRE,Musée Archéologique,THESEE,Totale,2004,1783.0
4126901,CENTRE-VAL DE LOIRE,Musée de Vendôme,VENDOME,Totale,2004,8976.0
4500802,CENTRE-VAL DE LOIRE,Musée Municipal Théâtre Forain et Archéologique,ARTENAY,Totale,2004,3548.0
4502801,CENTRE-VAL DE LOIRE,Musée Daniel Vannier,BEAUGENCY,Totale,2004,
4508201,CENTRE-VAL DE LOIRE,Musée de la Marine de Loire,CHATEAUNEUF-SUR-LOIRE,Totale,2004,13782.0
4508501,CENTRE-VAL DE LOIRE,Musée d'Art et d'Archéologie,CHATILLON-COLIGNY,Totale,2004,878.0
4515501,CENTRE-VAL DE LOIRE,"Château-Musée de Gien : chasse, histoire et nature en Val de Loire",GIEN,Totale,2004,22952.0
4520301,CENTRE-VAL DE LOIRE,Musée Gaston Couté,MEUNG-SUR-LOIRE,Totale,2004,0.0
4520801,CENTRE-VAL DE LOIRE,Musée du Gatinais,MONTARGIS,Totale,2004,
4520802,CENTRE-VAL DE LOIRE,Musée Girodet,MONTARGIS,Totale,2004,
4523401,CENTRE-VAL DE LOIRE,Muséum des Sciences Naturelles,ORLEANS,Totale,2004,72053.0
4523402,CENTRE-VAL DE LOIRE,Musée Historique et Archéologique,ORLEANS,Totale,2004,4262.0
4523403,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts,ORLEANS,Totale,2004,50201.0
4525201,CENTRE-VAL DE LOIRE,Musée Municipal,PITHIVIERS,Totale,2004,1800.0
2A00401,CORSE,Musée Napoléonien,AJACCIO,Totale,2004,
2A00402,CORSE,Musée de la Maison Bonaparte,AJACCIO,Totale,2004,56418.0
2A00403,CORSE,Musée Fesch,AJACCIO,Totale,2004,48191.0
2A14201,CORSE,Musée de l'Alta Rocca,LEVIE,Totale,2004,
2A27201,CORSE,Musée de Préhistoire Corse,SARTENE,Totale,2004,
2B00901,CORSE,Musée Départemental d'Archéologie d'Aléria,ALERIA,Totale,2004,41739.0
2B03301,CORSE,Musée de Bastia,BASTIA,Totale,2004,
2B09601,CORSE,Musée de la Corse,CORTE,Totale,2004,53145.0
2B14801,CORSE,Musée Archéologique de Mariana - Prince Rainier III de Monaco,LUCCIANA,Totale,2004,
2B16901,CORSE,Musée Départemental Pascal Paoli,MOROSAGLIA,Totale,2004,
0805301,GRAND EST,Musée de la Maison de la Dernière Cartouche,BAZEILLES,Totale,2004,
0810501,GRAND EST,Musée Arthur Rimbaud,CHARLEVILLE-MEZIERES,Totale,2004,17940.0
0810502,GRAND EST,Maison des Ailleurs - Arthur Rimbaud,CHARLEVILLE-MEZIERES,Totale,2004,
0810503,GRAND EST,Musée de l'Ardenne,CHARLEVILLE-MEZIERES,Totale,2004,18290.0
0819001,GRAND EST,Musée de Givet,GIVET,Totale,2004,
0831101,GRAND EST,Musée du Feutre,MOUZON,Totale,2004,0.0
0836201,GRAND EST,Musée du Rethelois et du Porcien,RETHEL,Totale,2004,
0840901,GRAND EST,Musée du Château-Fort,SEDAN,Totale,2004,58835.0
1003301,GRAND EST,Musée Municipal,BAR-SUR-AUBE CEDEX,Totale,2004,
1006401,GRAND EST,Musée Napoléon Ier,BRIENNE-LE-CHATEAU,Totale,2004,4406.0
1026101,GRAND EST,Musée de la Résistance,MUSSY-SUR-SEINE,Totale,2004,365.0
1026801,GRAND EST,Musée Camille Claudel (ex musée Paul Dubois-Alfred Boucher),NOGENT-SUR-SEINE,Totale,2004,1831.0
1038703,GRAND EST,Musée de la Bonneterie,TROYES,Totale,2004,5985.0
1038702,GRAND EST,Musée Historique de Troyes et de la Champagne,TROYES,Totale,2004,
1038705,GRAND EST,Maison de l'Outil  et de la Pensée Ouvrière,TROYES,Totale,2004,27437.0
1038704,GRAND EST,Musée des Beaux-Arts,TROYES,Totale,2004,14466.0
